x, y, z, e_kjmol, dipole(x), dipole(y), dipole(z)
0.00000000e-00, 0.00000000e-00, 0.00000000e-00, 0.0, 0.656457939484821, -3.9986775169333457, -0.5429941708666131
1.94469038e-03, 0.00000000e+00, 0.00000000e+00, -0.40969518021512386, -1.069320472423208, -3.74080754304968, -0.5991335756266514
1.77656306e-03, 7.90976837e-04, 0.00000000e+00, -3.518724552281526, -0.8186627777170284, -4.263527747780671, -0.5541628523075215
1.30125185e-03, 1.44518659e-03, 0.00000000e+00, -6.2955111797440395, -0.30882433381536956, -4.74372771587838, -0.5076714843532618
6.00942377e-04, 1.84951046e-03, 0.00000000e+00, -8.382645178425946, 0.36106625265369013, -5.094375488648328, -0.46611577992181513
-2.03275497e-04, 1.93403716e-03, 0.00000000e+00, -9.445053511522985, 1.079378190138411, -5.255417166206739, -0.430277489035306
-9.72345191e-04, 1.68415127e-03, 0.00000000e+00, -9.21776918565945, 1.7260426912851372, -5.196710577131229, -0.4086658030985638
-1.57328757e-03, 1.14306033e-03, 0.00000000e+00, -7.609548190619819, 2.196466724261115, -4.925624639788311, -0.406625765806596
-1.90219423e-03, 4.04323865e-04, 0.00000000e+00, -4.7943621617236545, 2.398806930994932, -4.493932797178376, -0.4300098478511718
-1.90219423e-03, -4.04323865e-04, 0.00000000e+00, -1.2521604379322753, 2.306170275250313, -3.983229858509606, -0.4582163535307111
-1.57328757e-03, -1.14306033e-03, 0.00000000e+00, 2.310192876219162, 1.9271691901510333, -3.4694331274281964, -0.5116576244570878
-9.72345191e-04, -1.68415127e-03, 0.00000000e+00, 5.135678171232939, 1.3159268286780386, -3.048962140728713, -0.5883637450540435
-2.03275497e-04, -1.93403716e-03, 0.00000000e+00, 6.64820457348668, 0.5972696366939222, -2.78980977684953, -0.6541143015606785
6.00942377e-04, -1.84951046e-03, 0.00000000e+00, 6.608718084170789, -0.10100724409781815, -2.7466950988926735, -0.6656725046416894
1.30125185e-03, -1.44518659e-03, 0.00000000e+00, 5.136374817127887, -0.6850598350006337, -2.909208697067523, -0.6669986995322044
1.77656306e-03, -7.90976837e-04, 0.00000000e+00, 2.63137759890094, -1.025428072140104, -3.259776984357431, -0.646115667122793
1.19727095e-03, 0.00000000e+00, 1.53243693e-03, -1.3669779577138002, -0.4503845523236669, -3.743852652420012, -1.3508518966334055
1.09376144e-03, 7.90976837e-04, 1.39995080e-03, -4.433205875224644, -0.25562288440690545, -4.2759469371714935, -1.2360528947326663
8.01130636e-04, 1.44518659e-03, 1.02540045e-03, -7.039334902528651, 0.09128203092305945, -4.756920772285778, -0.9902865659968932
3.69977070e-04, 1.84951046e-03, 4.73549055e-04, -8.774507298753235, 0.5474385838965247, -5.109124204215889, -0.6703720548782476
-1.25148892e-04, 1.93403716e-03, -1.60183278e-04, -9.29191797726071, 1.007057683514013, -5.254067741233593, -0.3463936225266614
-5.98635475e-04, 1.68415127e-03, -7.66218466e-04, -8.4183316697887, 1.4236407666222088, -5.186129137152896, -0.05338289099031742
-9.68612545e-04, 1.14306033e-03, -1.23976752e-03, -6.223860573029754, 1.7063206628678025, -4.910113596533895, 0.16310223619129485
-1.17110771e-03, 4.04323865e-04, -1.49894951e-03, -3.0688533652693764, 1.8146261642935815, -4.475992234674912, 0.26556611147505954
-1.17110771e-03, -4.04323865e-04, -1.49894951e-03, 0.46142300038548, 1.7248046313724665, -3.963085561821866, 0.2231079391859002
-9.68612545e-04, -1.14306033e-03, -1.23976752e-03, 3.6734830110420944, 1.4526986538384274, -3.4875685147109046, 0.08107488376727358
-5.98635475e-04, -1.68415127e-03, -7.66218466e-04, 5.917674762805859, 1.0376713724378868, -3.053186505285549, -0.22981831842245876
-1.25148892e-04, -1.93403716e-03, -1.60183278e-04, 6.796605712107635, 0.5486175255233371, -2.795261276811777, -0.5788692664478947
3.69977070e-04, -1.84951046e-03, 4.73549055e-04, 6.222540548510949, 0.08556526052762457, -2.7388949643828915, -0.9261709322800488
8.01130636e-04, -1.44518659e-03, 1.02540045e-03, 4.406051379131043, -0.25490265605963774, -2.90612290844534, -1.1902304438874176
1.09376144e-03, -7.90976837e-04, 1.39995080e-03, 1.7281614167758903, -0.448645422828727, -3.2608804415033585, -1.3415313143326628
-4.70463183e-04, 5.76151232e-20, 1.88692477e-03, -2.369839890440403, 1.00199158765615, -3.9348197908092573, -1.5003649726740087
-4.29789504e-04, 7.90976837e-04, 1.72379155e-03, -5.520350851337469, 1.0697953764680712, -4.452837221533198, -1.3659093513321172
-3.14801315e-04, 1.44518659e-03, 1.26259911e-03, -7.981075568229016, 1.0653378961293545, -4.8908770677048405, -1.0758397991803834
-1.45381119e-04, 1.84951046e-03, 5.83091820e-04, -9.271150127736064, 0.9925629046823348, -5.1635967292882325, -0.714111520708829
4.91767936e-05, 1.93403716e-03, -1.97237346e-04, -9.10638667423899, 0.8646928649141519, -5.23202772157253, -0.3417947583274728
2.35231592e-04, 1.68415127e-03, -9.43462383e-04, -7.4815048989323145, 0.6995895478567133, -5.087336850234881, -0.009419535706062425
3.80612711e-04, 1.14306033e-03, -1.52655420e-03, -4.7046884197072245, 0.522284311507374, -4.758247399970826, 0.24152664300799107
4.60182434e-04, 4.04323865e-04, -1.84569093e-03, -1.313729462294134, 0.366255229455539, -4.295909169507285, 0.3664103403029331
