x, y, z, e_kjmol, dipole(x), dipole(y), dipole(z)
0.00000000e-00, 0.00000000e-00, 0.00000000e-00, 0.0, 0.09387455484552254, -9.187699122818486, -3.1623573677833945
1.94469038e-03, 0.00000000e+00, 0.00000000e+00, -1.1660518454373232, -1.2656817262911724, -8.98155459184671, -3.1344743176998913
1.77656306e-03, 7.90976837e-04, 0.00000000e+00, -8.500516888924892, -1.0611346315479504, -9.446299130440558, -3.1048409212550743
1.30125185e-03, 1.44518659e-03, 0.00000000e+00, -14.601389438851243, -0.6611113762840077, -9.861526176062755, -3.095039513267856
6.00942377e-04, 1.84951046e-03, 0.00000000e+00, -18.493221217108953, -0.1357061510364189, -10.155785389487077, -3.096468540046777
-2.03275497e-04, 1.93403716e-03, 0.00000000e+00, -19.506646730505054, 0.43168299870125854, -10.282693398334303, -3.1100923301571846
-9.72345191e-04, 1.68415127e-03, 0.00000000e+00, -17.38957590824441, 0.9361997179455152, -10.21380529583967, -3.1616696434403155
-1.57328757e-03, 1.14306033e-03, 0.00000000e+00, -12.456296840397727, 1.302125913354096, -9.980924511632647, -3.164380837098612
-1.90219423e-03, 4.04323865e-04, 0.00000000e+00, -5.449175762835409, 1.4588511529626342, -9.601385935781876, -3.1810431639695347
-1.90219423e-03, -4.04323865e-04, 0.00000000e+00, 2.3838529685197614, 1.376471825737949, -9.157565281029981, -3.1970635921403705
-1.57328757e-03, -1.14306033e-03, 0.00000000e+00, 9.620360089034307, 1.0734547369203866, -8.7153304555176, -3.207614174450878
-9.72345191e-04, -1.68415127e-03, 0.00000000e+00, 14.913169140033858, 0.5965698186378446, -8.351508600918873, -3.217715129616987
-2.03275497e-04, -1.93403716e-03, 0.00000000e+00, 17.289629276017536, 0.031071352623234464, -8.129987902811594, -3.2220084866240146
6.00942377e-04, -1.84951046e-03, 0.00000000e+00, 16.38102990722905, -0.5256861050257197, -8.089140323413353, -3.2204229209346296
1.30125185e-03, -1.44518659e-03, 0.00000000e+00, 12.428720699313601, -0.9718230695588699, -8.236356118648125, -3.2085388948139015
1.77656306e-03, -7.90976837e-04, 0.00000000e+00, 6.214114381323441, -1.2343100935288775, -8.55045492439433, -3.1852319349539595
1.19727095e-03, 0.00000000e+00, 1.53243693e-03, -6.015200241907053, -0.7332879505340952, -8.99386307452197, -3.97792148033204
1.09376144e-03, 7.90976837e-04, 1.39995080e-03, -12.9518073249356, -0.5734264319211424, -9.452002376202879, -3.8802593858499463
