x, y, z, e_kjmol, dipole(x), dipole(y), dipole(z)
0.00000000e-00, 0.00000000e-00, 0.00000000e-00, 0.0, 7.860684859092665, -6.5808947987949225, 4.075389941239088
1.94469038e-03, 0.00000000e+00, 0.00000000e+00, 13.203100417456142, 5.396015163668224, -6.091115662641539, 3.7436212052888687
1.77656306e-03, 7.90976837e-04, 0.00000000e+00, 7.05614171916676, 5.750278357721069, -6.8863206187401715, 3.703417914034511
1.30125185e-03, 1.44518659e-03, 0.00000000e+00, -0.9026350808871939, 6.509696897974303, -7.561452561513267, 3.775685090405066
6.00942377e-04, 1.84951046e-03, 0.00000000e+00, -9.275036163035168, 7.603282087887987, -8.09318655239528, 3.9381861474311783
-2.03275497e-04, 1.93403716e-03, 0.00000000e+00, -16.757084656501775, 8.704995224352267, -8.41260216774873, 4.083900716618903
-9.72345191e-04, 1.68415127e-03, 0.00000000e+00, -21.87057608448407, 9.639506608267693, -8.485374012916708, 4.231042497282815
-1.57328757e-03, 1.14306033e-03, 0.00000000e+00, -23.365624906716562, 10.248038080769915, -8.258244073892476, 4.317912269565204
-1.90219423e-03, 4.04323865e-04, 0.00000000e+00, -20.785815209385703, 10.437969107362727, -7.760741771283132, 4.363730816859528
-1.90219423e-03, -4.04323865e-04, 0.00000000e+00, -14.728268353004353, 10.141267505221808, -6.985842744726452, 4.374432470844694
-1.57328757e-03, -1.14306033e-03, 0.00000000e+00, -6.481807814190233, 9.386523128026864, -6.1206382923668885, 4.308116253938481
-9.72345191e-04, -1.68415127e-03, 0.00000000e+00, 2.355983634480083, 8.455550282296425, -5.330056748498873, 4.269098681144558
-2.03275497e-04, -1.93403716e-03, 0.00000000e+00, 9.88978808508449, 7.4313375803705615, -4.913630867711642, 4.130576226957968
6.00942377e-04, -1.84951046e-03, 0.00000000e+00, 15.339026731203546, 6.513249502954451, -4.64209181579657, 4.084777740076606
1.30125185e-03, -1.44518659e-03, 0.00000000e+00, 17.74157502576287, 5.750116113079962, -4.925913977176501, 3.8968555033228824
1.77656306e-03, -7.90976837e-04, 0.00000000e+00, 17.022741228846485, 5.3357441476227585, -5.41092348939304, 3.8013478745385787
1.19727095e-03, 0.00000000e+00, 1.53243693e-03, 14.193424654076352, 6.066383586156567, -6.263680692831011, 3.011912198768424
1.09376144e-03, 7.90976837e-04, 1.39995080e-03, 7.638229884750899, 6.403705544442885, -7.044100124660097, 3.064463482198509
8.01130636e-04, 1.44518659e-03, 1.02540045e-03, -0.6024154163339404, 7.005922804311025, -7.657963671613966, 3.339297830466957
3.69977070e-04, 1.84951046e-03, 4.73549055e-04, -9.211107404464883, 7.811198434196795, -8.1325373231426, 3.7435981437000025
-1.25148892e-04, 1.93403716e-03, -1.60183278e-04, -16.72813680557067, 8.641401873457077, -8.389899918201792, 4.205388145981413
-5.98635475e-04, 1.68415127e-03, -7.66218466e-04, -21.692776050980342, 9.224027882725625, -8.34162240841671, 4.605756713154842
-9.68612545e-04, 1.14306033e-03, -1.23976752e-03, -23.097881498839456, 9.71705447166138, -8.058775666236048, 4.992295319294235
-1.17110771e-03, 4.04323865e-04, -1.49894951e-03, -20.668629713932148, 9.749177313799255, -7.447133306638392, 5.186532619953953
